Brand,Model,Variant,Year,Km_Driven,Fuel,Seller_Type,Transmission,Owner,Selling_Price
12,459,709,2010,97000,4,1,1,2,370000
11,583,559,2018,70000,1,1,1,0,1100000
10,10,576,2004,120000,1,1,1,2,120000
18,364,321,2013,88000,1,1,1,2,430000
12,456,723,2014,38406,1,0,1,0,550000
10,407,617,2014,54350,4,0,1,0,320000
12,554,632,2015,32260,4,0,1,0,390000
17,130,531,2014,58231,1,0,1,0,550000
12,456,708,2012,59858,4,0,1,0,370000
12,24,568,2010,73350,4,0,1,0,190000
17,130,370,2013,88473,1,0,1,0,509999
9,106,674,2013,96987,4,0,1,0,450000
12,459,702,2015,61187,1,0,1,0,550000
11,574,600,2009,68350,1,0,1,0,400000
8,145,242,2015,81150,1,0,1,0,585000
10,224,63,2019,30000,4,1,1,0,500000
12,94,727,2015,30000,4,1,1,0,800000
12,480,568,2009,120000,1,1,1,2,265000
6,346,102,2007,50000,4,1,1,2,125000
19,296,632,2010,80000,1,1,1,0,165000
10,126,290,2015,90000,1,1,1,2,1025000
3,128,640,2012,90000,1,1,1,1,380000
12,459,635,2010,110000,1,1,1,4,250000
6,360,134,2016,35000,1,1,1,0,500000
10,139,665,2018,15000,4,1,1,0,350000
12,24,568,2010,52000,4,1,1,2,190000
21,277,352,2009,140000,1,1,1,0,940000
12,456,708,2013,60000,4,1,1,2,475000
12,16,523,2018,17000,4,1,1,0,300000
3,62,638,2016,70000,4,1,1,4,250000
12,586,642,2001,97000,4,1,1,1,93000
8,199,726,2012,125000,1,1,1,2,290000
11,571,460,2015,120000,1,1,1,2,1000000
10,609,162,2015,87000,1,1,1,0,550000
6,359,137,2010,75000,1,1,1,4,285000
12,553,568,2012,40000,4,1,1,2,229999
8,146,209,2014,120000,1,1,1,0,580000
20,119,622,2005,100000,4,1,1,1,175000
12,371,703,2012,110000,1,1,1,1,250000
12,594,630,2006,105700,4,1,1,0,70000
12,87,661,2017,14000,4,0,1,0,430999
3,439,7,2010,70000,4,1,1,0,80000
12,16,527,2019,28000,4,0,1,0,335000
12,148,509,2017,51000,4,0,1,0,350000
12,16,526,2018,56000,4,0,1,0,315000
21,503,259,2019,35000,1,1,0,0,1100000
12,181,568,2005,24000,4,1,1,0,80000
12,21,661,2014,64000,4,0,1,2,285000
19,257,695,2009,120000,1,1,1,4,100000
12,16,644,2011,37091,4,1,1,0,225000
12,18,708,2018,38900,4,1,1,4,320000
12,547,657,2008,110000,4,1,1,4,120000
21,505,699,2011,100000,1,1,1,2,200000
10,126,289,2016,85000,1,1,1,0,1151000
19,252,638,2012,140000,1,1,1,0,120000
17,279,671,2017,20000,4,1,1,0,220000
11,485,476,2018,40000,1,1,1,0,784000
9,271,97,2017,50000,4,1,1,0,500000
10,139,665,2018,20000,4,1,1,0,350000
11,495,546,2014,100000,1,1,1,2,600000
10,224,67,2019,9400,4,1,1,0,525000
8,145,217,2017,12000,1,1,1,0,930000
12,148,499,2017,14100,0,0,1,0,440000
12,84,726,2016,21000,4,0,1,0,434999
10,600,655,2011,28000,4,0,1,0,250000
12,175,665,2017,35000,1,0,1,0,940000
10,517,287,2017,31000,1,0,0,0,1050000
12,173,722,2016,58000,1,0,1,0,825000
12,553,657,2012,25000,4,1,1,0,229999
10,605,47,2011,72000,4,0,1,0,375000
12,170,722,2013,89000,1,0,1,0,640000
20,269,423,2012,160000,1,0,1,0,800000
8,201,726,2012,30000,4,1,1,4,130000
10,604,40,2014,37555,4,0,1,0,300000
12,554,632,2018,14000,4,0,1,0,440000
12,177,573,2014,56600,0,0,1,0,595000
11,422,602,2013,110000,1,1,1,0,450000
12,532,659,2017,50000,1,1,1,0,690000
12,16,529,2019,5000,4,1,1,0,300000
3,391,51,2014,100000,4,1,1,2,170000
20,188,680,2012,120000,1,1,1,0,280000
12,477,568,2009,67580,4,1,1,2,220000
10,407,617,2009,100000,4,1,1,4,140000
12,180,649,2004,60000,4,1,1,0,45000
8,199,696,2014,125000,1,1,1,2,200000
11,422,437,2008,120000,1,1,1,2,325000
10,518,683,2010,130000,1,1,1,2,300000
11,516,275,2015,40000,1,1,1,0,280000
15,449,580,2013,78000,1,0,1,0,225000
8,145,230,2015,48238,4,2,0,0,750000
10,605,84,2016,38365,4,0,1,0,535000
12,61,41,2017,49834,4,2,1,0,650000
9,77,654,2013,57353,4,2,1,0,295000
12,458,702,2015,68308,1,2,1,0,480000
9,111,682,2015,63240,1,2,1,0,575000
19,240,712,2020,1000,1,1,1,0,426000
11,69,663,2015,90000,1,1,1,4,295000
11,574,599,2011,100000,1,1,1,2,330000
12,371,708,2009,80000,4,1,1,0,150000
10,126,289,2016,90000,1,1,1,0,927999
12,586,643,2003,60000,4,1,1,1,70000
10,572,56,2015,55000,1,0,1,0,399000
12,474,661,2015,90000,1,1,1,0,350000
11,422,433,2006,50000,1,1,1,2,125000
10,407,718,2008,90000,4,1,1,2,150000
10,139,665,2015,25000,4,1,1,0,250000
10,517,314,2014,61000,1,0,1,0,675000
12,374,445,2018,30000,1,1,1,0,950000
12,148,499,2018,45000,0,1,1,0,409999
6,292,1,2011,60000,1,1,1,0,225000
9,117,342,2008,75000,4,1,1,2,350000
19,244,639,2005,140000,4,1,1,4,51111
3,391,141,2013,56000,1,0,1,0,290000
20,81,627,2006,62000,2,0,0,2,310000
10,518,683,2007,58000,1,0,1,2,212000
18,331,383,2013,49000,1,0,0,2,900000
3,63,640,2011,56000,1,0,1,2,221000
20,269,408,2013,73000,1,0,1,0,675000
9,28,730,2014,69000,1,0,1,0,421000
12,386,568,2008,10000,4,1,1,0,350000
10,11,573,2010,110000,0,1,1,0,140000
18,329,350,2002,116000,1,1,1,2,90000
9,108,682,2018,40000,1,1,1,0,830000
12,547,657,2009,30000,4,1,1,0,180000
12,480,568,2009,109000,1,1,1,2,210000
12,381,484,2017,90000,1,1,1,0,700000
19,257,642,2012,120000,1,1,1,0,125000
10,517,324,2017,64916,4,1,1,0,530000
8,146,211,2018,37161,1,0,1,0,800000
12,61,41,2016,15000,4,1,1,0,580000
17,279,23,2018,50852,4,1,1,0,300000
17,282,661,2016,30000,4,1,1,0,300000
12,102,677,2015,77000,1,1,1,0,700000
15,447,715,2012,70000,4,1,1,4,250000
3,487,468,2016,120000,1,1,1,0,500000
9,14,403,2009,40000,4,1,0,4,428000
10,139,665,2013,53500,4,1,1,4,219000
12,173,634,2017,40000,1,1,1,0,500000
9,106,234,2010,60000,4,1,1,0,409999
19,500,90,2018,5000,4,1,1,0,570000
12,386,568,2007,80000,4,1,1,4,160000
12,103,677,2017,51500,1,1,1,2,749000
12,459,703,2010,120000,1,1,1,4,300000
8,145,217,2014,79800,1,0,1,0,550000
8,145,217,2015,97000,1,0,1,2,550000
8,197,241,2017,49957,1,0,1,0,700000
8,196,237,2017,43235,1,0,1,0,600000
8,145,244,2018,50699,1,0,1,0,925000
8,197,243,2015,140730,1,0,1,2,459999
10,606,98,2015,46000,4,1,1,0,565000
10,139,665,2013,80000,4,1,1,4,170000
11,434,465,2008,120000,1,1,1,0,295000
10,606,184,2018,40000,1,1,1,0,819999
10,157,659,2019,40000,1,1,1,0,819999
12,371,709,2015,40000,4,1,1,0,320000
8,146,209,2015,135000,1,1,1,2,550000
11,66,450,2015,50000,1,1,1,0,550000
21,40,251,2017,98000,1,1,1,0,590000
9,112,700,2017,50000,1,1,1,0,950000
9,114,706,2017,30000,1,1,1,0,1000000
15,489,530,2013,120000,1,1,1,0,500000
6,360,137,2017,70000,1,1,1,0,450000
12,465,661,2017,35000,1,1,1,0,720000
12,84,703,2015,70000,1,1,1,2,390000
11,494,490,2014,35000,1,1,1,0,500000
10,605,160,2017,50000,1,1,1,0,780000
12,459,722,2015,90000,1,1,1,2,484999
21,505,626,2012,90000,1,1,1,2,420000
19,253,642,2015,50000,1,1,1,2,350000
11,515,204,2015,120000,1,1,1,4,350000
10,413,554,2004,70000,4,1,0,2,125000
19,247,567,2010,100000,1,1,1,4,75000
11,278,361,2018,15000,4,1,1,0,509999
19,264,595,2014,80000,1,1,1,4,215000
12,459,702,2014,101000,1,0,1,0,480000
12,456,702,2016,55000,1,0,1,0,630000
9,106,224,2007,115000,4,0,1,2,190000
12,456,702,2015,100000,1,0,1,0,500000
21,277,389,2014,52000,1,0,1,2,850000
12,379,722,2011,105000,1,0,1,0,350000
17,130,531,2013,170000,1,0,1,0,425000
12,474,569,2015,105000,1,0,1,0,495000
12,173,702,2017,60000,1,1,1,2,890000
10,518,283,2018,25000,1,1,0,2,1100000
8,191,328,2009,58000,4,1,1,4,233000
19,260,566,2015,110000,1,1,1,2,300000
9,31,569,2020,1000,4,1,1,0,614000
10,604,41,2010,100000,4,1,1,2,250000
10,604,41,2010,110000,4,1,1,2,250000
12,16,644,2011,40000,4,1,1,0,200000
12,545,657,2013,52000,4,1,1,0,290000
12,548,632,2013,80000,4,1,1,2,320000
10,419,630,2006,52000,4,1,1,2,145000
12,16,643,2005,124000,4,1,1,2,100000
10,397,554,2006,66000,4,1,0,2,145000
12,23,568,2008,120000,4,1,1,4,110000
12,459,702,2019,40000,1,1,1,0,680000
12,5,689,2004,90000,4,1,1,2,37500
12,371,703,2011,120000,1,1,1,2,200000
12,170,272,2019,15000,1,1,1,0,1000000
12,459,702,2015,170000,1,1,1,0,470000
12,84,726,2017,20000,4,1,1,0,415000
15,490,530,2014,82000,1,1,1,0,500000
3,439,17,2013,60000,4,1,1,2,150000
12,16,681,2005,50000,4,1,1,2,95000
12,456,634,2012,70000,1,1,1,0,400000
12,16,642,2008,66782,4,1,1,2,114999
12,16,642,2006,130000,4,1,1,0,75000
10,517,314,2013,120000,1,1,1,0,500000
12,5,546,2014,75000,4,1,1,2,195000
12,16,519,2015,40000,4,1,1,0,155000
9,106,224,2005,150000,4,1,1,4,65000
19,316,716,2015,60000,4,1,1,2,190000
11,515,205,2012,112198,1,1,1,2,200000
19,301,632,2010,60000,4,1,1,2,160000
19,248,190,2010,130000,1,1,1,2,150000
11,425,508,2015,120000,1,1,1,0,750000
12,371,703,2012,90000,1,1,1,2,225000
20,269,427,2012,170000,1,1,1,0,600000
10,612,163,2014,80000,1,1,1,2,409999
10,612,162,2014,80000,1,1,1,2,409999
12,5,548,2009,83000,4,1,1,2,110000
10,126,290,2016,90000,1,1,1,0,865000
17,279,671,2016,40000,4,1,1,0,225000
